path,filename,languages,media,date,pid,designType,activityType,groupType
childes/Eng-NA/StoopsMontag/218202/Owned/01_Spring,01_Spring,eng,audio,,11312/a-00077958-1,cross,book,TD
childes/Eng-NA/StoopsMontag/218202/Owned/02_DanHelp,02_DanHelp,eng,audio,,11312/a-00077959-1,cross,book,TD
childes/Eng-NA/StoopsMontag/218202/Owned/02_Frozen,02_Frozen,eng,audio,,11312/a-00077960-1,cross,book,TD
childes/Eng-NA/StoopsMontag/218202/Owned/03_Ramadan,03_Ramadan,eng,audio,,11312/a-00077961-1,cross,book,TD
childes/Eng-NA/StoopsMontag/218202/Owned/03_Who-1,03_Who-1,eng,audio,,11312/a-00077962-1,cross,book,TD
childes/Eng-NA/StoopsMontag/218202/Owned/03_Who-2,03_Who-2,eng,audio,,11312/a-00077963-1,cross,book,TD
childes/Eng-NA/StoopsMontag/218202/Owned/04_HighFive_AdvSpot_Zoo,04_HighFive_AdvSpot_Zoo,eng,audio,,11312/a-00077964-1,cross,book,TD
childes/Eng-NA/StoopsMontag/218202/Owned/05_Biscuit_Biscuit_Biscuit_Biscuit,05_Biscuit_Biscuit_Biscuit_Biscuit,eng,audio,,11312/a-00077965-1,cross,book,TD
childes/Eng-NA/StoopsMontag/218202/Owned/06_Camp,06_Camp,eng,audio,,11312/a-00077966-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/New/01_Idea,01_Idea,eng,audio,,11312/a-00077979-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/New/02_Idea_Places,02_Idea_Places,eng,audio,,11312/a-00077980-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/New/03_Stellaluna_Idea,03_Stellaluna_Idea,eng,audio,,11312/a-00077981-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/Owned/01_Kind,01_Kind,eng,audio,,11312/a-00077970-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/Owned/02_God,02_God,eng,audio,,11312/a-00077971-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/Owned/03_Giraffes,03_Giraffes,eng,audio,,11312/a-00077972-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/Owned/04_God,04_God,eng,audio,,11312/a-00077973-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/Owned/05_Frozen,05_Frozen,eng,audio,,11312/a-00077974-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/Owned/05_Mimi,05_Mimi,eng,audio,,11312/a-00077975-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/Owned/06_Fox_Crayons,06_Fox_Crayons,eng,audio,,11312/a-00077976-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/Owned/07_Llama_Snuggle_Corduroy,07_Llama_Snuggle_Corduroy,eng,audio,,11312/a-00077977-1,cross,book,TD
childes/Eng-NA/StoopsMontag/3220/Owned/08_Stellaluna_Idea_Daddy,08_Stellaluna_Idea_Daddy,eng,audio,,11312/a-00077978-1,cross,book,TD
childes/Eng-NA/Suppes/011116,011116,eng,,1970-11-05,11312/c-00017509-1,long,toyplay,TD
childes/Eng-NA/Suppes/011124,011124,eng,,1970-11-13,11312/c-00017510-1,long,toyplay,TD
childes/Eng-NA/Suppes/011129,011129,eng,,1970-11-18,11312/c-00017511-1,long,toyplay,TD
childes/Eng-NA/Suppes/020003,020003,eng,,1970-11-22,11312/c-00017512-1,long,toyplay,TD
childes/Eng-NA/Suppes/020010,020010,eng,,1970-11-29,11312/c-00017513-1,long,toyplay,TD
childes/Eng-NA/Suppes/020017,020017,eng,,1970-12-06,11312/c-00017514-1,long,toyplay,TD
childes/Eng-NA/Suppes/020024,020024,eng,,1970-12-13,11312/c-00017515-1,long,toyplay,TD
childes/Eng-NA/Suppes/020106,020106,eng,,1970-12-25,11312/c-00017516-1,long,toyplay,TD
childes/Eng-NA/Suppes/020115,020115,eng,,1971-01-04,11312/c-00017517-1,long,toyplay,TD
childes/Eng-NA/Suppes/020122,020122,eng,,1971-01-11,11312/c-00017518-1,long,toyplay,TD
childes/Eng-NA/Suppes/020129,020129,eng,,1971-01-18,11312/c-00017519-1,long,toyplay,TD
childes/Eng-NA/Suppes/020206,020206,eng,,1971-01-25,11312/c-00017520-1,long,toyplay,TD
childes/Eng-NA/Suppes/020212,020212,eng,,1971-02-01,11312/c-00017521-1,long,toyplay,TD
childes/Eng-NA/Suppes/020228,020228,eng,,1971-02-17,11312/c-00017522-1,long,toyplay,TD
childes/Eng-NA/Suppes/020305,020305,eng,,1971-02-24,11312/c-00017523-1,long,toyplay,TD
childes/Eng-NA/Suppes/020314,020314,eng,,1971-03-03,11312/c-00017524-1,long,toyplay,TD
childes/Eng-NA/Suppes/020318,020318,eng,,1970-03-07,11312/c-00017525-1,long,toyplay,TD
childes/Eng-NA/Suppes/020328,020328,eng,,1971-03-17,11312/c-00017526-1,long,toyplay,TD
childes/Eng-NA/Suppes/020406,020406,eng,,,11312/c-00017527-1,long,toyplay,TD
childes/Eng-NA/Suppes/020412,020412,eng,,,11312/c-00017528-1,long,toyplay,TD
childes/Eng-NA/Suppes/020418,020418,eng,,1971-04-07,11312/c-00017529-1,long,toyplay,TD
childes/Eng-NA/Suppes/020426,020426,eng,,1971-04-15,11312/c-00017530-1,long,toyplay,TD
childes/Eng-NA/Suppes/020524,020524,eng,,1971-05-13,11312/c-00017531-1,long,toyplay,TD
childes/Eng-NA/Suppes/020525,020525,eng,,1971-05-14,11312/c-00017532-1,long,toyplay,TD
childes/Eng-NA/Suppes/020526,020526,eng,,1971-05-15,11312/c-00017533-1,long,toyplay,TD
childes/Eng-NA/Suppes/020527,020527,eng,,1971-05-16,11312/c-00017534-1,long,toyplay,TD
childes/Eng-NA/Suppes/020528,020528,eng,,1971-05-17,11312/c-00017535-1,long,toyplay,TD
childes/Eng-NA/Suppes/020913,020913,eng,,1971-09-02,11312/c-00017536-1,long,toyplay,TD
childes/Eng-NA/Suppes/020921,020921,eng,,1971-09-10,11312/c-00017537-1,long,toyplay,TD
childes/Eng-NA/Suppes/020926,020926,eng,,1971-09-15,11312/c-00017538-1,long,toyplay,TD
childes/Eng-NA/Suppes/021006,021006,eng,,1971-09-25,11312/c-00017539-1,long,toyplay,TD
childes/Eng-NA/Suppes/021013,021013,eng,,1971-10-02,11312/c-00017540-1,long,toyplay,TD
childes/Eng-NA/Suppes/021021,021021,eng,,1971-10-10,11312/c-00017541-1,long,toyplay,TD
childes/Eng-NA/Suppes/021028,021028,eng,,1971-10-17,11312/c-00017542-1,long,toyplay,TD
childes/Eng-NA/Suppes/021106,021106,eng,,1971-10-25,11312/c-00017543-1,long,toyplay,TD
childes/Eng-NA/Suppes/021112,021112,eng,,1971-10-31,11312/c-00017544-1,long,toyplay,TD
childes/Eng-NA/Suppes/021116,021116,eng,,1971-11-05,11312/c-00017545-1,long,toyplay,TD
childes/Eng-NA/Suppes/030003,030003,eng,,,11312/c-00017546-1,long,toyplay,TD
childes/Eng-NA/Suppes/030010,030010,eng,,1971-11-29,11312/c-00017547-1,long,toyplay,TD
childes/Eng-NA/Suppes/030016,030016,eng,,1971-12-05,11312/c-00017548-1,long,toyplay,TD
childes/Eng-NA/Suppes/030024,030024,eng,,1971-12-13,11312/c-00017549-1,long,toyplay,TD
childes/Eng-NA/Suppes/030104,030104,eng,,1971-12-23,11312/c-00017550-1,long,toyplay,TD
childes/Eng-NA/Suppes/030105,030105,eng,,1971-12-24,11312/c-00017551-1,long,toyplay,TD
childes/Eng-NA/Suppes/030106,030106,eng,,1971-12-25,11312/c-00017552-1,long,toyplay,TD
childes/Eng-NA/Suppes/030107,030107,eng,,1971-12-26,11312/c-00017553-1,long,toyplay,TD
childes/Eng-NA/Suppes/030204,030204,eng,,1972-01-23,11312/c-00017554-1,long,toyplay,TD
childes/Eng-NA/Suppes/030212,030212,eng,,1972-01-31,11312/c-00017555-1,long,toyplay,TD
childes/Eng-NA/Suppes/030216,030216,eng,,1972-02-05,11312/c-00017556-1,long,toyplay,TD
childes/Eng-NA/Suppes/030224,030224,eng,,,11312/c-00017557-1,long,toyplay,TD
childes/Eng-NA/Suppes/030301,030301,eng,,,11312/c-00017558-1,long,toyplay,TD
childes/Eng-NA/Suppes/030308,030308,eng,,1972-02-27,11312/c-00017559-1,long,toyplay,TD
childes/Eng-NA/Suppes/030321,030321,eng,,1972-03-12,11312/c-00017560-1,long,toyplay,TD
childes/Eng-NA/Tardif/e01,e01,eng,,1994-10-12,11312/c-00017561-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e02,e02,eng,,1994-10-17,11312/c-00017562-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e03,e03,eng,,1994-10-17,11312/c-00017563-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e04,e04,eng,,1994-10-22,11312/c-00017564-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e06,e06,eng,,1994-10-26,11312/c-00017565-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e07,e07,eng,,1994-10-29,11312/c-00017566-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e08,e08,eng,,1994-11-15,11312/c-00017567-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e09,e09,eng,,1994-11-12,11312/c-00017568-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e10,e10,eng,,1994-11-28,11312/c-00017569-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e11,e11,eng,,1994-11-30,11312/c-00017570-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e12,e12,eng,,,11312/c-00017571-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e13,e13,eng,,1994-12-07,11312/c-00017572-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e14,e14,eng,,1995-02-04,11312/c-00017573-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e15,e15,eng,,1995-02-04,11312/c-00017574-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e16,e16,eng,,1995-02-18,11312/c-00017575-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e17,e17,eng,,1995-04-08,11312/c-00017576-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e18,e18,eng,,1995-05-25,11312/c-00017577-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e19,e19,eng,,1995-04-15,11312/c-00017578-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e20,e20,eng,,1995-04-20,11312/c-00017579-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e21,e21,eng,,1995-06-03,11312/c-00017580-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e22,e22,eng,,1995-06-06,11312/c-00017581-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e23,e23,eng,,1995-06-09,11312/c-00017582-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e24,e24,eng,,1995-06-13,11312/c-00017583-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e25,e25,eng,,1995-06-21,11312/c-00017584-1,cross,toyplay,TD
childes/Eng-NA/Tardif/e26book,e26book,eng,,1995-04-13,11312/c-00017585-1,cross,toyplay,TD
childes/Eng-NA/Valian/01a,01a,eng,,1986-03-04,11312/c-00017586-1,cross,toyplay,TD
childes/Eng-NA/Valian/01b,01b,eng,,1986-03-13,11312/c-00017587-1,cross,toyplay,TD
childes/Eng-NA/Valian/02a,02a,eng,,1987-10-16,11312/c-00017588-1,cross,toyplay,TD
childes/Eng-NA/Valian/02b,02b,eng,,1987-10-23,11312/c-00017589-1,cross,toyplay,TD
childes/Eng-NA/Valian/03a,03a,eng,,1986-04-19,11312/c-00017590-1,cross,toyplay,TD
childes/Eng-NA/Valian/03b,03b,eng,,1986-04-26,11312/c-00017591-1,cross,toyplay,TD
childes/Eng-NA/Valian/04a,04a,eng,,1986-01-30,11312/c-00017592-1,cross,toyplay,TD
childes/Eng-NA/Valian/04b,04b,eng,,1986-02-04,11312/c-00017593-1,cross,toyplay,TD
childes/Eng-NA/Valian/04c,04c,eng,,1986-02-25,11312/c-00017594-1,cross,toyplay,TD
childes/Eng-NA/Valian/05a,05a,eng,,1986-06-05,11312/c-00017595-1,cross,toyplay,TD
childes/Eng-NA/Valian/06a,06a,eng,,1986-12-17,11312/c-00017596-1,cross,toyplay,TD
childes/Eng-NA/Valian/06b,06b,eng,,1986-12-19,11312/c-00017597-1,cross,toyplay,TD
childes/Eng-NA/Valian/07a,07a,eng,,1986-07-28,11312/c-00017598-1,cross,toyplay,TD
childes/Eng-NA/Valian/08a,08a,eng,,1988-09-06,11312/c-00017599-1,cross,toyplay,TD
childes/Eng-NA/Valian/08b,08b,eng,,1988-09-08,11312/c-00017600-1,cross,toyplay,TD
childes/Eng-NA/Valian/09a,09a,eng,,1985-11-01,11312/c-00017601-1,cross,toyplay,TD
childes/Eng-NA/Valian/09b,09b,eng,,1985-11-04,11312/c-00017602-1,cross,toyplay,TD
childes/Eng-NA/Valian/09c,09c,eng,,1985-11-07,11312/c-00017603-1,cross,toyplay,TD
childes/Eng-NA/Valian/10a,10a,eng,,1986-11-20,11312/c-00017604-1,cross,toyplay,TD
childes/Eng-NA/Valian/10b,10b,eng,,1986-11-25,11312/c-00017605-1,cross,toyplay,TD
childes/Eng-NA/Valian/10c,10c,eng,,1986-12-04,11312/c-00017606-1,cross,toyplay,TD
childes/Eng-NA/Valian/11a,11a,eng,,1987-02-11,11312/c-00017607-1,cross,toyplay,TD
childes/Eng-NA/Valian/11b,11b,eng,,1987-02-20,11312/c-00017608-1,cross,toyplay,TD
childes/Eng-NA/Valian/12a,12a,eng,,1987-01-29,11312/c-00017609-1,cross,toyplay,TD
childes/Eng-NA/Valian/12b,12b,eng,,1987-02-10,11312/c-00017610-1,cross,toyplay,TD
childes/Eng-NA/Valian/13a,13a,eng,,1987-10-16,11312/c-00017611-1,cross,toyplay,TD
childes/Eng-NA/Valian/13b,13b,eng,,1987-10-22,11312/c-00017612-1,cross,toyplay,TD
childes/Eng-NA/Valian/14a,14a,eng,,1987-06-12,11312/c-00017613-1,cross,toyplay,TD
childes/Eng-NA/Valian/14b,14b,eng,,,11312/c-00017614-1,cross,toyplay,TD
childes/Eng-NA/Valian/15a,15a,eng,,1987-03-04,11312/c-00017615-1,cross,toyplay,TD
childes/Eng-NA/Valian/15b,15b,eng,,1987-03-09,11312/c-00017616-1,cross,toyplay,TD
childes/Eng-NA/Valian/16a,16a,eng,,1987-05-12,11312/c-00017617-1,cross,toyplay,TD
childes/Eng-NA/Valian/16b,16b,eng,,1987-05-20,11312/c-00017618-1,cross,toyplay,TD
childes/Eng-NA/Valian/17a,17a,eng,,1987-02-17,11312/c-00017619-1,cross,toyplay,TD
childes/Eng-NA/Valian/17b,17b,eng,,1987-02-24,11312/c-00017620-1,cross,toyplay,TD
childes/Eng-NA/Valian/18a,18a,eng,,1979-08-23,11312/c-00017621-1,cross,toyplay,TD
childes/Eng-NA/Valian/19a,19a,eng,,1985-11-25,11312/c-00017622-1,cross,toyplay,TD
childes/Eng-NA/Valian/19b,19b,eng,,1985-12-04,11312/c-00017623-1,cross,toyplay,TD
childes/Eng-NA/Valian/20a,20a,eng,,1986-02-01,11312/c-00017624-1,cross,toyplay,TD
childes/Eng-NA/Valian/20b,20b,eng,,1986-02-22,11312/c-00017625-1,cross,toyplay,TD
childes/Eng-NA/Valian/21a,21a,eng,,1986-01-11,11312/c-00017626-1,cross,toyplay,TD
childes/Eng-NA/Valian/21b,21b,eng,,1986-01-18,11312/c-00017627-1,cross,toyplay,TD
childes/Eng-NA/Valian/21c,21c,eng,,1986-07-05,11312/c-00017628-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/brownf,brownf,eng,audio,,11312/c-00017630-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/cherryf,cherryf,eng,audio,,11312/c-00017632-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/cottonf,cottonf,eng,audio,,11312/c-00017634-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/cullenf,cullenf,eng,audio,,11312/c-00017636-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/eastf,eastf,eng,audio,,11312/c-00017638-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/friendf,friendf,eng,audio,,11312/c-00017640-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/gardnerf,gardnerf,eng,audio,,11312/c-00017642-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/goldf,goldf,eng,audio,,11312/c-00017644-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/goosef,goosef,eng,audio,,11312/c-00017646-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/huntf,huntf,eng,audio,,11312/c-00017647-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/johnsonf,johnsonf,eng,audio,,11312/c-00017649-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/lundf,lundf,eng,audio,,11312/c-00017651-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/marshf,marshf,eng,audio,,11312/c-00017653-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/mcintyref,mcintyref,eng,audio,,11312/c-00017655-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/nipf,nipf,eng,audio,,11312/c-00017657-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/parkf,parkf,eng,"audio,unlinked",,11312/c-00017629-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/pricef,pricef,eng,audio,,11312/c-00017661-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/raidf,raidf,eng,audio,,11312/c-00017663-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/riotf,riotf,eng,audio,,11312/c-00017664-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/royalf,royalf,eng,audio,,11312/c-00017666-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/saintf,saintf,eng,audio,,11312/c-00017668-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/skipf,skipf,eng,audio,,11312/c-00017670-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/smartf,smartf,eng,audio,,11312/c-00017672-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/smithf,smithf,eng,audio,,11312/c-00017674-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/stonef,stonef,eng,,,11312/c-00017676-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/stringf,stringf,eng,audio,,11312/c-00017678-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/freeplay/vailf,vailf,eng,audio,,11312/c-00017680-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/brownt,brownt,eng,audio,,11312/c-00017631-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/cherryt,cherryt,eng,audio,,11312/c-00017633-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/cottont,cottont,eng,audio,,11312/c-00017635-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/eastt,eastt,eng,audio,,11312/c-00017639-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/friendt,friendt,eng,audio,,11312/c-00017641-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/gardnert,gardnert,eng,audio,,11312/c-00017643-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/huntt,huntt,eng,audio,,11312/c-00017648-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/johnsont,johnsont,eng,audio,,11312/c-00017650-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/lundt,lundt,eng,audio,,11312/c-00017652-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/marsht,marsht,eng,audio,,11312/c-00017654-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/mcintyret,mcintyret,eng,audio,,11312/c-00017656-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/nipt,nipt,eng,audio,,11312/c-00017658-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/parkt,parkt,eng,audio,,11312/c-00017660-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/pricet,pricet,eng,audio,,11312/c-00017662-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/riott,riott,eng,audio,,11312/c-00017665-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/royalt,royalt,eng,audio,,11312/c-00017667-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/saintt,saintt,eng,audio,,11312/c-00017669-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/skipt,skipt,eng,audio,,11312/c-00017671-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/smartt,smartt,eng,audio,,11312/c-00017673-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/smitht,smitht,eng,audio,,11312/c-00017675-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/stonet,stonet,eng,"audio,missing",,11312/c-00017677-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/stringt,stringt,eng,audio,,11312/c-00017679-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Threes/teaching/vailt,vailt,eng,audio,,11312/c-00017681-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/brownf,brownf,eng,,,11312/c-00017682-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/cherryf,cherryf,eng,,,11312/c-00017685-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/cottonf,cottonf,eng,,,11312/c-00017688-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/cullenf,cullenf,eng,,,11312/c-00017691-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/deanf,deanf,eng,,,11312/c-00017694-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/dollf,dollf,eng,,,11312/c-00017696-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/eastf,eastf,eng,,,11312/c-00017699-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/friendf,friendf,eng,,,11312/c-00017702-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/gardnerf,gardnerf,eng,,,11312/c-00017705-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/goldf,goldf,eng,,,11312/c-00017708-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/huntf,huntf,eng,,,11312/c-00017711-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/johnsonf,johnsonf,eng,,,11312/c-00017714-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/lundf,lundf,eng,,,11312/c-00017717-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/macf,macf,eng,,,11312/c-00017720-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/freeplay/marshf,marshf,eng,,,11312/c-00017723-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/lunch/brownl,brownl,eng,,,11312/c-00017683-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/cherryl,cherryl,eng,,,11312/c-00017686-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/cottonl,cottonl,eng,,,11312/c-00017689-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/cullenl,cullenl,eng,,,11312/c-00017692-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/dolll,dolll,eng,,,11312/c-00017697-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/eastl,eastl,eng,,,11312/c-00017700-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/friendl,friendl,eng,,,11312/c-00017703-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/gardnerl,gardnerl,eng,,,11312/c-00017706-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/goldl,goldl,eng,,,11312/c-00017709-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/huntl,huntl,eng,,,11312/c-00017712-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/johnsonl,johnsonl,eng,,,11312/c-00017715-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/lundl,lundl,eng,,,11312/c-00017718-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/macl,macl,eng,,,11312/c-00017721-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/marshl,marshl,eng,,,11312/c-00017724-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/nipl,nipl,eng,,,11312/c-00017726-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/parkl,parkl,eng,,,11312/c-00017729-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/pricel,pricel,eng,,,11312/c-00017732-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/raidl,raidl,eng,,,11312/c-00017735-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/riotl,riotl,eng,,,11312/c-00017738-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/lunch/royall,royall,eng,,,11312/c-00017741-1,cross,meal,TD
childes/Eng-NA/VanHouten/Twos/teaching/brownt,brownt,eng,,,11312/c-00017684-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/cherryt,cherryt,eng,,,11312/c-00017687-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/cottont,cottont,eng,,,11312/c-00017690-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/cullent,cullent,eng,,,11312/c-00017693-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/deant,deant,eng,,,11312/c-00017695-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/dollt,dollt,eng,,,11312/c-00017698-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/eastt,eastt,eng,,,11312/c-00017701-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/friendt,friendt,eng,,,11312/c-00017704-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/gardnert,gardnert,eng,,,11312/c-00017707-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/goldt,goldt,eng,,,11312/c-00017710-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/huntt,huntt,eng,,,11312/c-00017713-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/johnsont,johnsont,eng,,,11312/c-00017716-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/lundt,lundt,eng,,,11312/c-00017719-1,cross,toyplay,TD
childes/Eng-NA/VanHouten/Twos/teaching/mact,mact,eng,,,11312/c-00017722-1,cross,toyplay,TD
